,adjmou,adjqty,adjrev,avg3mou,avg3qty,avg6mou,avg6qty,avgmou,avgqty,avgrev,change_mou,change_rev,eqpdays,months,mou_Mean,mou_cvce_Mean,mou_opkv_Mean,rev_Mean,totcalls,totmou,totrev,churn
8640,16804.0,4403,1600.11,907,200,753.0,178.0,600.14,157.25,57.15,-49.0,28.3225,892.0,29,891.0,385.41,382.32,95.5275,4425,16883.0,1636.87,1
30740,10042.0,3545,977.1,708,216,360.0,111.0,627.63,221.56,61.07,360.75,-5.27,105.0,18,828.25,0.0,0.0,47.63,3545,10042.0,1017.08,1
29795,6217.0,3146,695.28,393,221,497.0,197.0,444.07,224.71,49.66,-63.5,-6.9525,455.0,15,371.5,166.42,115.31333329999998,36.9525,3180,6267.0,729.15,1
12329,14365.0,5262,1712.38,900,318,874.0,309.0,574.6,210.48,68.5,394.5,113.445,433.0,27,1031.5,359.8933333,216.1066667,106.195,5381,14636.0,1795.76,0
24367,13636.0,5594,875.05,2241,865,2033.0,794.0,1948.0,799.14,125.01,-27.0,-116.73,113.0,8,2232.0,1182.026667,786.5733333,116.73,5622,13697.0,1006.83,1
39750,8832.0,1584,471.56,1200,248,1238.0,223.0,1261.71,226.29,67.37,-899.0,-27.6525,247.0,8,900.0,477.92333330000014,510.8066667,47.6425,1598,8864.0,537.17,0
7144,13904.0,3650,1749.08,1530,381,1612.0,403.0,1158.67,304.17,145.76,687.25,164.2175,37.0,13,1758.75,810.2566667,530.7633333000001,165.6225,3654,13912.0,1789.06,0
25529,6416.0,3038,1110.71,256,131,310.0,164.0,278.96,132.09,48.29,116.25,36.4275,455.0,25,294.75,112.97,47.26333333,49.8325,3060,6459.0,1156.19,0
32582,12898.0,5107,1964.37,422,205,510.0,210.0,537.42,212.79,81.85,-27.5,1.3775,542.0,25,412.5,202.69,91.98666667,75.4125,5246,13306.0,2085.92,0
10394,26804.0,7648,3060.01,1539,400,1525.0,404.0,1165.39,332.52,133.04,-139.25,-34.7225,175.0,25,1492.25,826.9333333,693.2733333,128.9225,7818,27225.0,3169.1,0
12394,22397.0,8735,1862.35,2308,672,2012.0,600.0,1066.52,415.95,88.68,36.0,-2.665,684.0,23,2320.0,1005.066667,893.1066667000001,91.505,8882,22684.0,1942.16,0
12037,8743.0,4607,822.56,482,233,468.0,253.0,397.41,209.41,37.39,-114.5,-0.0375,331.0,23,443.5,92.32333333,212.0333333,35.5175,4619,8772.0,903.55,0
10410,7294.0,2382,1337.73,284,87,263.0,92.0,317.13,103.57,58.16,-93.66666667,-0.63,858.0,28,247.6666667,125.4166667,18.36666667,50.63,2412,7346.0,1368.47,0
7641,6081.0,2667,391.96,654,273,716.0,318.0,760.13,333.38,49.0,0.0,0.0,16.0,17,145.0,0.0,0.0,89.17,2689,6177.0,425.83,1
37268,10447.0,2900,552.84,1410,365,1141.0,317.0,1160.78,322.22,61.43,51.75,2.875,284.0,10,1427.25,466.9,792.68,72.715,2915,10483.0,628.54,0
34872,15078.0,4510,1286.69,0,0,559.0,190.0,1159.85,346.92,98.98,0.0,12.6675,457.0,16,0.0,0.0,0.0,76.3225,4589,15339.0,1397.07,0
18942,11526.0,3789,507.01,1830,556,1921.0,632.0,1921.0,631.5,84.5,402.5,9.8175,114.0,7,1964.5,916.69,673.47,89.9025,3808,11634.0,592.89,0
16591,6309.0,2008,854.1,615,200,463.0,153.0,420.6,133.87,56.94,-250.75,-0.6,482.0,16,531.75,346.52,203.9233333,53.56,2008,6309.0,1044.07,1
15997,11062.0,3815,1136.53,782,236,721.0,240.0,737.47,254.33,75.77,-264.75,-27.0425,6.0,16,693.75,335.8266667,187.9566667,77.0325,3817,11064.0,1216.51,0
27125,7713.0,2567,738.35,718,330,503.0,222.0,514.2,171.13,49.22,643.25,10.245,44.0,16,932.75,321.1833333,306.2766667,62.315,2567,7713.0,751.35,1
14994,23494.0,9770,1486.73,2346,902,1922.0,780.0,1468.38,610.63,92.92,376.75,47.8975,22.0,17,2471.25,1267.276667,1299.763333,112.5525,9830,23616.0,1547.5,1
8723,21224.0,5460,3531.07,561,136,483.0,131.0,786.07,202.22,130.78,-153.0,-20.3225,708.0,28,510.0,334.4866667,39.87333333,75.3125,5465,21238.0,3584.4,1
21202,7717.0,2124,307.48,643,201,705.0,205.0,771.7,212.4,30.75,-67.5,-0.8025,309.0,11,620.5,397.89,394.7466667,36.1825,2128,7727.0,317.55,0
1085,12693.0,3581,1399.09,699,234,886.0,271.0,746.65,210.65,82.3,10.5,-5.065,408.0,18,702.5,237.06,269.1333333,55.055,3586,12698.0,1450.7,1
1433,17342.0,8802,1513.06,1405,836,1412.0,798.0,667.0,338.54,58.19,5.25,0.0,861.0,28,1406.75,464.80333330000013,224.83,75.0,8859,17609.0,1583.02,1
2475,9192.0,3070,1131.0,844,193,580.0,152.0,417.82,139.55,51.41,-632.25,-69.875,103.0,24,633.25,365.13,359.6066667,109.865,3151,9359.0,1193.44,1
1538,16002.0,5565,1651.21,831,275,807.0,278.0,666.75,231.88,68.8,232.75,28.945,478.0,25,908.25,399.54,225.59,64.035,5568,16009.0,1683.21,0
12681,29414.84,14391,4407.03,895,391,877.0,413.0,639.45,312.85,95.81,-249.5,-25.8775,100.0,48,811.5,347.68,98.61333333,108.8375,14908,30599.84,4559.37,1
6738,13934.0,4242,2394.79,879,228,818.0,231.0,733.37,223.26,126.04,15.5,-17.935,608.0,21,884.5,325.4066667,92.65333333,119.905,4249,13947.0,2700.1,1
17958,6635.0,3269,804.44,472,265,500.0,271.0,552.92,272.42,67.04,61.5,-66.9,25.0,13,492.5,223.38,104.1633333,66.9,3269,6635.0,1088.41,1
36813,12449.0,4956,1572.93,1104,443,1375.0,566.0,1131.73,450.55,142.99,8.0,-15.97,27.0,12,1107.0,489.37,338.98,173.75,4980,12504.0,1637.91,1
20412,6249.0,2889,927.68,428,213,451.0,214.0,416.6,192.6,61.85,-8.5,-0.5825,672.0,23,425.5,206.0033333,48.76666667,55.4325,3062,6611.0,968.39,1
17041,9198.0,3576,516.55,1045,356,866.0,332.0,836.18,325.09,46.96,894.75,48.205,378.0,12,1343.25,645.9166667000002,677.18,73.575,3585,9219.0,596.53,0
4271,6745.0,3811,836.32,202,122,269.0,152.0,306.59,173.23,38.01,16.5,0.0,677.0,23,207.5,90.47333333,35.84666667,30.0,3834,6816.0,868.32,0
32056,12922.0,4349,1954.04,943,251,827.0,226.0,615.33,207.1,93.05,218.5,10.9875,670.0,23,1015.5,531.83,581.5133333,154.9125,4358,12938.0,1987.52,0
13046,19710.0,2864,1345.91,1275,185,1097.0,178.0,895.91,130.18,61.18,85.75,-0.2475,694.0,23,1303.25,1103.47,559.5933332999998,75.2375,2896,19807.0,1428.57,0
23382,19426.0,11067,2216.59,904,468,987.0,511.0,747.15,425.65,85.25,163.75,-0.21,50.0,30,958.25,284.09,148.2533333,85.2,11075,19437.0,2252.07,0
25064,8703.0,4242,1455.67,40,25,136.0,57.0,290.1,141.4,48.52,-20.0,0.0,952.0,32,33.0,16.79666667,1.466666667,39.99,4376,8889.0,1529.85,1
34543,9812.0,3254,1084.5,707,230,1011.0,358.0,892.0,295.82,98.59,-506.25,-27.255,52.0,12,538.25,401.8633333,210.8733333,37.255,3265,9833.0,1149.48,0
3383,12154.0,4902,1318.92,641,222,523.0,185.0,506.42,204.25,54.96,234.5,-38.265,50.0,25,719.5,300.0833333,269.1966667,42.225,5042,12414.0,1399.45,1
36644,9082.0,4575,958.35,0,0,355.0,200.0,756.83,381.25,79.86,0.0,0.0,335.0,14,0.0,0.0,0.0,10.0,4588,9111.0,1043.32,1
4984,9042.0,2468,514.73,448,197,601.0,196.0,645.86,176.29,36.77,-16.5,-11.0,443.0,15,442.5,203.48,125.9766667,41.0,2473,9053.0,574.72,0
29420,11472.0,3207,1065.87,1259,337,1194.0,299.0,717.0,200.44,66.62,-98.5,-30.6375,114.0,33,1226.5,592.7866667000002,482.3666667,90.8875,3318,11761.0,1114.26,1
27496,7220.0,2572,325.49,486,149,445.0,148.0,401.11,142.89,18.08,69.25,-2.5625,46.0,19,508.75,146.44666669999995,47.93666667,18.1225,2572,7220.0,365.48,0
21171,7218.0,2029,1238.36,713,192,813.0,215.0,515.57,144.93,88.45,-319.25,-92.9025,223.0,16,606.25,386.82,72.69,92.9025,2038,7249.0,1295.26,1
1339,16543.0,4708,2153.63,823,223,917.0,243.0,787.76,224.19,102.55,410.0,3.685,365.0,22,960.0,374.8566667,231.24,81.305,4717,16561.0,2200.95,0
24220,13205.0,4533,849.17,1563,398,1132.0,369.0,880.33,302.2,56.61,53.0,-44.0725,465.0,16,1581.0,747.4066667000002,611.7433333,58.6325,4557,13273.0,911.14,0
37267,28273.0,10918,2686.96,1226,429,1215.0,442.0,974.93,376.48,92.65,101.75,4.5275,196.0,30,1260.25,735.91,160.59,94.2325,10918,28273.0,2740.28,0
5566,31431.0,13244,2594.12,362,161,445.0,203.0,849.49,357.95,70.11,-18.0,-2.4825,611.0,39,356.0,159.37,61.45333333,55.1125,13351,31677.0,2638.62,1
18933,13318.0,3551,1469.02,984,219,906.0,214.0,739.89,197.28,81.61,14.75,2.0725,20.0,19,989.25,532.4533333,333.73,81.3675,3577,13364.0,1506.55,0
16409,6868.0,2937,1090.43,876,382,795.0,338.0,686.8,293.7,109.04,-146.75,-13.445,171.0,11,826.75,468.3966667,190.62,147.275,2963,6906.0,1150.42,1
1674,11726.0,3538,1481.25,549,139,645.0,190.0,617.16,186.21,77.96,266.25,24.4125,174.0,20,637.75,364.6,248.1733333,48.0275,3549,11770.0,1541.23,0
36821,10988.0,4064,1156.65,1411,505,1296.0,473.0,1098.8,406.4,115.67,-75.5,2.85,322.0,11,1385.5,311.6766667,140.60666669999998,117.63,4064,10988.0,1261.63,1
1344,18051.0,6321,1131.73,1442,550,1328.0,531.0,1388.54,486.23,87.06,2.0,-21.33,405.0,14,1443.0,626.3033333,580.3933333,66.39,6321,18051.0,1195.71,0
22467,11543.0,3738,1793.24,807,268,736.0,241.0,721.44,233.63,112.08,-206.25,-63.18,517.0,17,738.25,459.5266667,125.16,118.46,3761,11599.0,1846.47,0
8251,10931.0,1614,836.44,699,109,715.0,109.0,728.73,107.6,55.76,170.5,0.0,336.0,25,755.5,632.4266667,352.98,49.99,1717,11438.0,952.98,0
34587,8716.0,3004,1501.33,134,60,164.0,74.0,264.12,91.03,45.49,86.25,-0.6225,34.0,35,162.75,75.87666667,26.37666667,40.6125,3065,8921.0,1565.12,0
36638,10678.0,2874,1613.78,1530,373,1416.0,383.0,970.73,261.27,146.71,200.25,93.645,354.0,12,1596.75,699.07,336.0033333,210.805,2900,10739.0,1683.38,0
18366,19846.0,6575,2624.18,672,223,647.0,200.0,661.53,219.17,87.47,-248.75,-3.445,226.0,31,588.75,315.7433333,100.6,66.685,6648,20056.0,2690.66,0
5764,10276.0,4066,820.18,1540,496,1268.0,464.0,1027.6,406.6,82.02,391.5,-8.6675,68.0,11,1670.5,728.0666667,662.2533333,114.2375,4069,10282.0,1040.14,1
11864,7036.0,1911,541.86,202,89,263.0,101.0,586.33,159.25,45.16,-105.5,-42.285,373.0,13,166.5,90.30333333,54.35666667,24.895,1929,7104.0,607.47,1
18349,8505.0,2358,301.27,1547,396,1208.0,327.0,1063.13,294.75,37.66,-377.0,-4.55,40.0,9,1421.0,560.88,715.9166667000002,39.54,2361,8546.0,366.25,0
1005,8531.0,3160,1216.33,496,182,475.0,166.0,406.24,150.48,57.92,-241.75,-43.5425,651.0,22,415.75,309.3066667,40.75333333,73.5325,3169,8544.0,1278.38,0
21569,11357.0,4195,1760.96,282,120,317.0,125.0,366.35,135.32,56.81,22.75,-3.49,71.0,33,289.25,43.87666667,23.42666667,43.48,4236,11431.0,1844.87,0
29122,7918.0,2705,553.07,1044,349,1052.0,339.0,879.78,300.56,61.45,-87.5,-15.51,72.0,10,1014.5,648.5666667,515.3933333000001,69.5,2705,7918.0,627.68,1
5756,6141.0,2844,1144.21,295,135,397.0,182.0,472.38,218.77,88.02,50.5,27.76,418.0,14,311.5,170.36333330000005,33.68666667,68.33,2844,6141.0,1424.16,1
9803,9294.0,2339,1407.4,829,169,652.0,153.0,619.6,155.93,93.83,-296.0,-33.895,182.0,16,730.0,521.4166667,247.0166667,109.965,2352,9320.0,1463.19,0
17387,11285.0,6181,1032.85,890,491,729.0,379.0,470.21,257.54,43.04,507.5,5.0475,5.0,25,1059.5,243.1033333,227.6033333,43.1225,6181,11285.0,1063.84,0
12516,17827.0,8960,1889.52,713,356,797.0,375.0,660.26,331.85,69.98,-129.25,-9.835,75.0,29,670.25,197.6633333,54.27333333,22.595,9222,18305.0,1984.79,1
26960,18281.0,6989,1572.82,1176,455,1059.0,382.0,677.07,258.85,58.25,102.75,82.73,435.0,30,1210.25,530.4566666999998,448.68666669999993,126.45,7042,18369.0,1632.87,1
30723,8742.0,4209,1420.89,269,146,219.0,118.0,323.78,155.89,52.63,-12.25,-1.2375,871.0,29,265.25,124.8533333,36.45666667,51.2275,4269,8851.0,1484.21,1
3669,8794.0,2517,777.21,937,147,715.0,148.0,418.76,119.86,37.01,-313.0,3.5525,217.0,22,833.0,830.96,776.0933332999998,50.3275,2517,8794.0,808.17,0
7349,47842.0,15903,4679.45,1291,453,1803.0,618.0,1449.76,481.91,141.8,452.25,36.7725,375.0,35,1441.75,643.2366667,316.5566667,102.1775,16025,48186.0,4765.33,1
16647,10719.0,6082,1248.99,867,372,955.0,470.0,595.5,337.89,69.39,-40.5,-40.5025,104.0,20,853.5,229.2033333,214.7733333,100.6825,6149,10829.0,1290.98,0
35821,6610.0,2309,853.75,441,137,484.0,153.0,367.22,128.28,47.43,-140.25,-1.8275,598.0,20,394.25,146.69,143.2833333,44.3075,2499,7076.0,918.31,0
7789,7255.0,1426,475.59,641,83,595.0,97.0,558.08,109.69,36.58,189.75,0.45,407.0,14,704.25,516.1,295.8366667,36.52,1426,7255.0,540.57,0
1900,26499.0,12831,1404.79,1828,813,1637.0,655.0,1394.68,675.32,73.94,-165.75,-21.4075,34.0,20,1772.75,512.01,844.03,76.2075,13251,27223.0,1496.74,0
300,11416.0,3525,1000.58,1166,277,929.0,237.0,761.07,235.0,66.71,-516.0,-13.7,465.0,16,994.0,427.21,509.5566667,63.69,3526,11417.0,1130.56,0
2701,19801.0,4477,2211.73,1232,394,936.0,272.0,792.04,179.08,88.47,-923.75,-46.7675,815.0,27,923.75,580.2133332999998,368.5066667,127.5175,4572,20242.0,2345.23,1
869,14593.0,5164,1223.63,1187,203,1075.0,234.0,694.9,245.9,58.27,-157.5,5.4075,196.0,22,1134.5,743.83,975.0233333,47.8325,5193,14651.0,1281.65,0
30483,12465.0,3573,413.63,1298,324,1145.0,305.0,1246.5,357.3,41.36,27.5,-2.5225,121.0,11,1307.5,802.4766667,875.0133332999999,37.5125,3766,13000.0,504.49,1
16677,7028.0,4071,1123.44,350,181,373.0,210.0,251.0,145.39,40.12,332.5,54.79,516.0,41,460.5,164.19,91.37,69.9,4198,7300.0,1167.03,1
13349,11207.08,4979,2310.89,174,88,204.0,103.0,228.72,101.61,47.16,-79.5,-7.4025,781.0,50,147.5,87.31,28.01333333,36.8825,5000,11245.08333,2375.41,1
37104,14098.0,5418,2493.28,689,253,879.0,300.0,486.14,186.83,85.98,459.5,63.5625,200.0,31,842.5,466.14333330000005,298.83,79.6475,5491,14227.0,2552.35,0
7690,9008.0,3866,1019.79,396,168,355.0,141.0,428.95,184.1,48.56,33.25,1.3275,319.0,22,406.75,152.66666669999995,108.6466667,41.6525,3985,9307.0,1114.34,0
20966,13696.03,6775,2663.57,443,229,695.0,308.0,311.27,153.98,60.54,-225.75,-18.3825,227.0,46,367.75,108.3233333,115.75333329999998,71.6225,6775,13696.03,2713.79,1
23568,15451.0,2449,2520.64,2100,300,1604.0,229.0,1287.58,204.08,210.05,-1001.5,-230.2975,388.0,13,1766.5,1503.263333,217.1666667,305.2975,2454,15459.0,2625.63,1
36891,6703.0,3498,784.44,503,275,471.0,251.0,372.39,194.33,43.58,-82.5,-1.3575,568.0,19,475.5,149.9966667,133.22333329999998,45.5675,3546,6810.0,863.38,1
1131,29674.0,17757,2653.44,1135,642,1114.0,609.0,1186.96,710.28,106.14,141.25,0.5575,190.0,27,1181.75,389.8333333,258.7633333,83.1725,18369,30539.0,2779.29,0
6965,24651.0,8962,3249.19,849,314,765.0,284.0,770.34,280.06,101.54,40.75,-61.88,372.0,33,862.25,204.7566667,159.44666669999995,101.87,9035,24845.0,3326.59,0
4454,6989.0,1991,1001.68,421,110,440.0,127.0,388.28,110.61,55.65,-22.0,-11.0325,574.0,19,414.0,294.49,138.5466667,62.4025,1991,6989.0,1083.28,0
36076,16498.0,7257,1665.85,924,339,797.0,326.0,611.04,268.78,61.7,-451.25,-23.515,270.0,28,773.25,499.9733333,223.2966667,81.745,7430,16785.0,1786.04,0
1253,8076.0,2435,375.91,1119,331,1081.0,324.0,897.33,270.56,41.77,-56.5,-3.37,16.0,10,1100.5,516.01,477.81333330000007,53.36,2444,8093.0,441.92,0
36929,10990.0,4240,2368.88,906,325,767.0,302.0,732.67,282.67,157.93,-204.75,-60.0675,672.0,23,837.75,295.71,308.2566667,195.8675,4362,11199.0,2403.12,1
16664,11037.0,3730,1293.26,870,237,868.0,270.0,441.48,149.2,51.73,19.75,-3.66,335.0,27,876.25,469.9766667,446.6566667,55.64,3762,11106.0,1343.57,1
12959,6168.0,2831,688.58,330,132,295.0,134.0,246.72,113.24,27.54,10.25,37.44,722.0,32,333.75,251.9966667,12.86666667,46.15,2959,6504.0,711.21,1
9355,10424.0,4634,1561.55,462,152,366.0,128.0,372.29,165.5,55.77,-182.75,-13.0375,353.0,29,400.75,171.5566667,103.46,66.9875,4732,10547.0,1619.14,1
23111,11427.0,6480,1477.71,61,24,56.0,21.0,571.35,324.0,73.89,272.25,68.3225,395.0,22,151.75,54.41333333,35.64333333,86.3775,6616,11667.0,1563.57,0
3261,16601.0,3177,1873.28,1110,251,1032.0,198.0,976.53,186.88,110.19,599.25,-24.8675,50.0,18,1309.75,729.8566667,571.63,75.9275,3357,17245.0,2052.24,1
15467,7014.0,1447,538.97,757,132,861.0,162.0,876.75,180.88,67.37,-94.0,-4.29,270.0,9,726.0,599.56,375.5266667,58.28,1455,7058.0,624.85,0
39506,11172.0,4723,1173.7,754,226,774.0,263.0,485.74,205.35,51.03,144.25,19.635,230.0,25,801.75,472.33333330000005,247.57,47.135,4801,11277.0,1228.27,0
24239,9527.0,3355,599.87,572,228,621.0,235.0,732.85,258.08,46.14,131.0,-2.1975,420.0,14,616.0,0.0,0.0,37.1875,3360,9541.0,665.24,0
40095,20338.0,5567,2045.22,1623,378,1816.0,416.0,1694.83,463.92,170.44,-299.25,-60.355,403.0,13,1523.25,974.5833332999997,811.07,158.735,5614,20440.0,2150.2,0
39945,7702.0,2816,558.24,534,187,620.0,211.0,513.47,187.73,37.22,39.0,-1.995,465.0,16,547.0,147.49333330000005,319.7,35.985,2825,7723.0,622.22,0
16969,19826.0,3454,3530.0,182,55,267.0,83.0,600.79,104.67,106.97,119.5,1.485,1030.0,34,221.5,116.03,56.04666667,50.485,3486,20049.0,3613.77,1
38188,20634.0,7260,2368.62,1075,455,981.0,377.0,589.54,207.43,67.67,-115.5,-23.4025,89.0,36,1036.5,366.16,384.23,73.3925,7283,20754.0,2452.07,0
24598,11284.0,3684,1542.92,672,230,955.0,305.0,868.0,283.38,118.69,-126.75,-9.5225,202.0,14,629.75,223.84,14.91666667,131.6125,3689,11294.0,1622.9,0
5951,6366.0,3317,434.28,555,312,732.0,384.0,707.33,368.56,48.25,83.25,-2.0425,331.0,11,485.75,154.5466667,212.4733333,32.0325,3326,6384.0,494.26,1
44,8693.0,2521,1448.76,733,217,774.0,216.0,724.42,210.08,120.73,-123.0,-26.005,45.0,13,692.0,403.1666667,88.80333333,115.995,2537,8725.0,1528.74,1
24742,93664.05,41787,9766.6,2960,1268,3252.0,1288.0,1992.85,889.09,207.8,-1913.25,-97.8375,260.0,49,2322.25,1276.18,304.41,98.8275,41966,93973.15,9870.39,1
13365,23051.0,6317,3263.13,665,192,670.0,199.0,743.58,203.77,105.26,20.0,0.495,215.0,33,672.0,439.9733333,109.9,97.465,6451,23592.0,3453.15,0
26109,16808.0,6316,2471.79,610,218,656.0,228.0,840.4,315.8,123.59,186.5,52.9025,291.0,22,672.5,205.4966667,251.1333333,64.7875,6457,17216.0,2593.41,1
13616,10391.0,5802,1221.23,312,150,354.0,169.0,399.65,223.15,46.97,-122.75,-5.7075,808.0,27,270.75,140.2933333,78.15,42.4275,5805,10396.0,1247.4,1
3964,9925.0,3738,950.16,828,316,929.0,356.0,902.27,339.82,86.38,-168.0,-8.845,373.0,12,772.0,374.8733333,281.7633333,62.795,3741,9936.0,1010.14,1
5527,44085.0,23059,5057.28,534,313,470.0,266.0,979.67,512.42,112.38,106.75,-3.3675,123.0,46,569.25,133.4566667,85.53666667,115.0375,23172,44380.5,5432.81,0
20959,6835.0,1234,892.13,381,91,350.0,81.0,379.72,68.56,49.56,188.0,29.24,552.0,19,444.0,252.92,136.5866667,57.85,1235,6843.0,972.11,1
31307,14004.0,6864,2324.61,0,0,201.0,93.0,700.2,343.2,116.23,0.0,0.0,637.0,21,0.0,0.0,0.0,10.0,6865,14005.0,2359.27,1
31249,8739.0,2805,1272.95,284,76,339.0,91.0,436.95,140.25,63.65,-28.75,3.1,639.0,22,274.75,139.6766667,60.10333333,76.94,2828,8777.0,1361.34,1
2025,17946.0,7987,2254.66,1094,439,958.0,394.0,815.73,363.05,102.48,390.5,-33.475,367.0,34,1224.5,518.51,277.4866667,115.795,8132,18235.0,2305.4,1
29192,9150.0,4523,794.09,511,230,525.0,239.0,457.5,226.15,39.7,103.25,-5.4975,400.0,31,545.75,0.0,0.0,40.4875,4570,9245.0,837.23,0
21804,14395.0,6097,1220.04,913,362,928.0,375.0,899.69,381.06,76.25,-8.75,1.56,231.0,25,909.75,527.28,158.5866667,74.25,6234,14632.0,1301.08,0
31324,6175.0,2644,762.04,170,72,319.0,136.0,363.24,155.53,44.83,-8.25,-0.495,327.0,18,167.25,68.45,35.26,30.485,2658,6199.0,822.02,1
16281,7793.0,2906,1482.81,774,257,675.0,240.0,599.46,223.54,114.06,-40.5,1.82,111.0,15,760.5,283.78,180.1466667,117.03,2906,7793.0,1612.79,0
34868,10616.0,4433,712.63,1479,615,1342.0,572.0,1516.57,633.29,101.8,-100.0,-12.4225,236.0,8,1446.0,608.32,437.26,92.2525,4438,10625.0,817.61,0
11041,12797.0,2773,856.32,1263,322,1495.0,315.0,1279.7,277.3,85.63,-109.0,11.3,316.0,11,1227.0,714.6166667,574.66,79.6,2776,12808.0,921.93,1
12802,13160.0,3101,1334.81,692,127,695.0,129.0,526.4,124.04,53.39,116.25,-0.45,201.0,26,730.75,506.17,361.23,53.43,3122,13250.0,1393.13,0
30523,55965.45,26871,4538.77,1424,765,1299.0,730.0,1119.31,537.42,90.78,-20.0,-4.9275,429.0,52,1417.0,713.8966667000002,139.7666667,102.6175,27152,56580.44667000001,4675.58,0
32450,23327.0,9789,3300.79,581,241,578.0,241.0,583.18,244.73,82.52,207.75,32.185,143.0,42,650.25,180.0466667,43.45333333,82.085,10028,23905.0,3458.2,1
22318,11852.0,8500,1165.53,1010,722,795.0,563.0,564.38,404.76,55.5,-757.75,-39.33,135.0,22,757.75,263.68,241.75,78.32,8503,11855.0,1226.55,1
7183,6662.0,2653,928.79,590,246,489.0,209.0,444.13,176.87,61.92,-219.25,-9.1725,504.0,17,517.25,330.2033333,98.78333333,62.1425,2706,6795.0,1023.14,1
22187,7323.0,2005,850.57,762,195,586.0,143.0,563.31,154.23,65.43,4.25,-4.91,420.0,14,763.75,419.11,100.9366667,99.78,2005,7323.0,930.55,0
27009,8325.0,4032,391.46,1262,634,1388.0,672.0,1387.5,672.0,65.24,-206.5,-16.09,188.0,7,1193.5,257.3233333,513.2533333,62.36,4046,8347.0,467.16,0
26721,63876.0,32165,4900.43,1695,883,1903.0,940.0,1359.06,684.36,104.26,-253.75,-11.7475,19.0,48,1610.75,635.39,229.22,105.7275,32439,64480.0,4981.19,0
31383,8190.0,2555,606.43,1392,359,927.0,269.0,481.76,150.29,35.67,-486.25,-15.9075,191.0,18,1230.25,500.0333333,485.37666669999993,91.9975,2555,8190.0,646.42,0
37466,13702.0,2711,866.51,1560,312,1465.0,305.0,1522.44,301.22,96.28,-970.75,-54.485,299.0,10,1236.75,543.4766667,443.95,104.475,2711,13702.0,947.39,1
33007,8002.0,3852,791.7,685,224,492.0,174.0,533.47,256.8,52.78,327.5,-33.4925,356.0,17,794.5,319.1233333,405.4733333,47.2925,3858,8016.0,833.62,0
26983,9268.0,2693,1309.59,491,165,473.0,156.0,441.33,128.24,62.36,-90.0,-20.22666667,328.0,34,456.0,141.34,76.92,86.61666667,2769,9560.0,1359.59,0
34273,9698.0,2611,890.27,354,174,695.0,203.0,646.53,174.07,59.35,150.0,20.4,148.0,23,404.0,70.53,141.2766667,41.79,2753,9986.0,920.26,0
25949,7232.0,724,784.43,624,55,563.0,48.0,482.13,48.27,52.3,203.25,-0.45,492.0,16,691.75,558.6566667000002,218.14,50.44,750,7297.0,841.33,1
17741,7694.0,1592,580.8,632,144,657.0,148.0,769.4,159.2,58.08,84.5,-15.0325,310.0,11,660.5,351.1466667,322.3433333,51.0125,1595,7700.0,646.41,0
6991,19446.0,6696,2523.2,93,28,88.0,26.0,694.5,239.14,90.11,112.25,0.0,904.0,30,130.75,107.2,75.91666667,29.99,6840,19801.0,2653.78,1
4368,22804.0,14057,1771.1,947,591,1077.0,668.0,1036.55,638.95,80.5,-710.5,-117.27,198.0,23,710.5,282.4766667,199.63,43.9,14258,23087.0,1829.93,0
1912,6893.0,1795,320.55,826,197,794.0,206.0,689.3,179.5,32.06,-103.75,-0.7875,315.0,11,791.75,467.4033333,450.08,35.7775,1811,6982.0,320.55,0
19918,15380.0,3949,1358.26,50,27,975.0,233.0,1281.67,329.08,113.19,-37.5,-24.435,396.0,14,37.5,46.63333333,42.7,24.435,3949,15380.0,1483.23,1
3332,10604.0,4148,1406.64,1290,403,916.0,322.0,706.93,276.53,93.78,-551.5,-110.635,89.0,16,1106.5,443.4633333,232.1666667,162.605,4194,10766.0,1495.41,1
17741,17670.0,7809,3184.79,683,301,602.0,281.0,609.31,269.28,109.82,-201.0,-27.37,175.0,30,616.0,354.9366667,45.92333333,145.11,7817,17689.0,3259.7,1
28933,49364.0,18812,5866.37,2610,872,2769.0,929.0,1974.56,752.48,234.65,15.75,-5.03,75.0,33,2615.25,1326.08,523.5633333000002,159.97,19519,50781.0,6047.61,0
13196,8395.0,6141,1659.83,512,364,491.0,355.0,239.86,175.46,47.42,87.5,-5.0,264.0,38,541.5,107.6966667,195.03,60.32,6141,8395.0,1682.95,0
11978,10437.0,2866,1492.89,577,111,506.0,108.0,386.56,106.15,55.29,218.75,16.885,560.0,28,650.25,311.2066667,307.4933333,44.335,2883,10474.0,1536.36,0
2505,55271.0,17331,4336.74,801,249,1133.0,319.0,1256.16,393.89,98.56,-145.0,-0.495,115.0,46,753.0,434.56,186.9033333,78.485,17852,56689.0,4511.9,0
10476,8944.0,2288,1206.35,144,53,252.0,71.0,425.9,108.95,57.45,294.0,7.8525,680.0,22,242.0,88.95333333,14.30333333,52.9375,2356,9145.0,1289.58,1
23402,7782.0,2625,596.49,815,255,675.0,230.0,648.5,218.75,49.71,460.25,108.465,40.0,14,968.75,661.6533333,274.9066667,93.795,2977,9163.0,865.27,0
32987,7527.0,3195,896.1,671,279,554.0,230.0,501.8,213.0,59.74,-187.75,-9.6475,342.0,16,608.75,251.8833333,129.63,62.8875,3247,7629.0,986.97,0
