,adjmou,adjqty,adjrev,avg3mou,avg3qty,avg6mou,avg6qty,avgmou,avgqty,avgrev,change_mou,change_rev,eqpdays,months,mou_Mean,mou_cvce_Mean,mou_opkv_Mean,rev_Mean,totcalls,totmou,totrev,churn
5680,1407.0,717,426.66,101,52,107.0,58.0,100.5,51.21,30.48,1.0,-0.495,456.0,16,101.0,48.16,20.63333333,30.495,717,1407.0,486.65,0
26787,3936.0,952,458.79,753,159,552.0,123.0,393.6,95.2,45.88,10.75,-6.155,276.0,11,756.25,472.8433333,373.7466667,66.135,965,3963.0,522.02,0
5863,3767.0,1328,593.48,66,31,454.0,170.0,538.14,189.71,84.78,0.0,2.045,182.0,9,0.0,0.0,0.0,1.175,1328,3767.0,759.08,1
31929,2172.0,987,720.73,54,27,75.0,33.0,98.73,44.86,32.76,39.0,-0.39,530.0,24,67.0,32.24666667,14.57,30.38,998,2200.0,758.22,1
30436,2882.0,1061,691.99,274,108,223.0,86.0,192.13,70.73,46.13,46.0,1.5675,527.0,17,289.0,159.3,66.68,48.3925,1113,2986.0,808.98,0
1405,4889.0,992,427.92,818,163,748.0,143.0,698.43,141.71,61.13,-17.25,-3.375,245.0,8,812.25,401.1733333,266.4933333,68.355,992,4889.0,508.8,1
38458,2969.0,1442,378.03,308,136,289.0,132.0,296.9,144.2,37.8,218.25,18.06,326.0,11,380.75,104.62,81.29,42.99,1490,3030.0,453.23,0
3072,2717.0,1121,532.89,210,104,159.0,74.0,181.13,74.73,35.53,93.0,-9.8375,55.0,16,241.0,112.17,111.51666670000002,42.8275,1137,2739.0,563.92,1
23266,474.0,241,395.8,11,6,13.0,8.0,23.7,12.05,19.79,60.75,14.485,664.0,22,31.25,9.583333332999999,1.746666667,23.705,243,476.0,428.04,0
34290,4012.0,1772,1165.46,204,91,221.0,96.0,167.17,73.83,48.56,-9.5,0.7425,759.0,25,200.5,103.6166667,23.68,60.2375,1774,4043.0,1204.2,1
19906,1834.0,582,323.19,273,77,219.0,66.0,203.78,64.67,35.91,29.25,4.715,243.0,10,282.75,153.0566667,107.5533333,38.605,588,1850.0,383.17,0
29835,1923.0,288,333.58,192,37,244.0,37.0,174.82,26.18,30.33,28.25,0.0,365.0,13,201.75,0.0,0.0,29.99,289,1924.0,393.56,1
11727,3163.0,1212,635.24,157,72,152.0,63.0,175.72,67.33,35.29,-118.0,-55.885,594.0,20,118.0,30.77666667,28.03666667,21.295,1252,3235.0,703.38,0
27656,645.0,207,273.79,17,6,49.0,16.0,71.67,23.0,30.42,-13.0,0.0,302.0,10,13.0,0.0,0.0,29.99,207,645.0,333.77,1
1254,493.0,205,612.0,46,12,45.0,16.0,49.3,20.5,61.2,-34.75,-0.2475,332.0,11,34.75,23.17666667,32.29666667,60.2375,205,493.0,691.98,1
33943,2024.0,952,653.64,137,67,132.0,64.0,126.5,59.5,40.85,-34.25,-4.14,492.0,17,125.25,45.12,34.5,34.13,992,2102.0,725.42,0
11174,4512.0,1966,615.78,512,201,436.0,192.0,451.2,196.6,61.58,-147.75,-6.205,308.0,11,462.75,182.3433333,137.3833333,56.585,1971,4521.0,651.4,1
4269,4790.03,2124,1683.75,160,68,134.0,60.0,99.79,44.25,35.08,102.5,19.8975,315.0,49,194.5,91.85666667,13.36333333,50.5325,2136,4813.03,1708.84,0
36068,1100.0,421,237.02,128,53,183.0,70.0,183.33,70.17,39.5,3.75,-0.6125,190.0,7,129.25,56.97333333,38.74666667,39.6025,428,1128.0,311.63,0
37251,5977.0,1546,832.34,880,255,996.0,258.0,996.17,257.67,138.72,-580.0,-46.74,91.0,7,687.0,354.1433333,284.5133333,62.5,1546,5977.0,1022.5,0
36418,2255.0,250,409.02,0,0,376.0,42.0,375.83,41.67,68.17,0.0,-21.525,202.0,7,0.0,3.06,1.6833333330000002,21.525,267,2373.0,452.42,1
28387,3130.0,1953,214.92,552,321,375.0,226.0,313.0,195.3,21.49,370.75,57.5725,65.0,12,675.25,125.7366667,237.3066667,53.1175,1975,3164.0,259.43,1
21250,3127.0,1136,538.1,279,130,210.0,92.0,195.44,71.0,33.63,90.0,-0.2025,532.0,18,309.0,198.3566667,123.7733333,33.0825,1144,3160.0,603.72,0
5492,4688.0,2509,780.2,320,175,292.0,159.0,293.0,156.81,48.76,16.0,1.4925,497.0,17,325.0,76.8,36.60666667,39.2475,2509,4688.0,810.19,0
6017,178.0,99,121.19,38,20,25.0,14.0,16.18,9.0,11.02,-23.75,-1.8375,342.0,12,29.75,21.32666667,2.836666667,11.8375,104,187.0,166.36,0
28973,4091.0,1414,719.72,482,169,350.0,120.0,314.69,108.77,55.36,19.25,-0.3725,415.0,14,488.75,289.2333333,83.28,65.0225,1414,4091.0,1024.68,0
36645,3952.0,1460,545.94,424,151,367.0,133.0,329.33,121.67,45.5,-106.25,-24.7525,395.0,14,388.25,0.0,0.0,54.7425,1465,3965.0,555.92,0
28629,2279.0,816,452.28,174,60,170.0,60.0,162.79,58.29,32.31,-13.25,-1.9625,450.0,15,169.25,75.32333333,38.97,31.4525,829,2309.0,512.26,1
33739,2317.0,1153,241.03,302,177,337.0,174.0,331.0,164.71,34.43,-94.0,2.46,271.0,9,271.0,0.0,0.0,27.53,1240,2516.0,322.71,0
8355,612.0,314,455.52,37,17,42.0,19.0,40.8,20.93,30.37,2.0,0.0,501.0,16,38.0,22.88666667,9.97,29.99,318,616.0,515.5,0
3153,5192.0,2887,662.3,288,176,346.0,206.0,346.13,192.47,44.15,-216.25,-15.2275,348.0,19,216.25,85.7,64.76666667,15.2275,2916,5228.0,697.11,0
35149,2433.0,746,571.63,514,153,406.0,124.0,405.5,124.33,95.27,-110.25,-56.97,209.0,7,477.25,213.44,15.31666667,110.92,760,2490.0,614.52,1
3174,4553.0,1677,505.49,471,172,387.0,142.0,455.3,167.7,50.55,0.5,14.415,90.0,11,471.5,217.72,161.29,55.325,1678,4554.0,565.47,1
23001,2999.0,1085,547.77,11,2,154.0,49.0,230.69,83.46,42.14,-8.0,-48.0075,228.0,15,8.0,0.0,0.0,18.9875,1088,3004.0,607.75,1
29211,3261.0,1439,539.24,563,234,409.0,175.0,203.81,89.94,33.7,59.75,-6.65,526.0,17,583.25,277.53,200.1833333,45.4,1452,3282.0,572.14,1
6292,4353.0,2725,453.22,234,126,221.0,131.0,310.93,194.64,32.37,-93.25,6.755,435.0,15,203.25,0.0,0.0,23.235,2734,4367.0,513.2,0
2320,2093.0,969,630.14,134,47,145.0,56.0,104.65,48.45,31.51,34.5,0.0,499.0,22,145.5,92.94333333,76.59666667,34.99,1022,2164.0,648.81,0
7683,2647.0,1095,604.07,147,54,124.0,49.0,110.29,45.63,25.17,-30.0,-13.785,630.0,41,137.0,85.67,13.82,31.035,1144,2787.0,637.07,0
35050,2950.0,1234,1002.85,132,45,128.0,52.0,105.36,44.07,35.82,36.0,-0.84,582.0,41,144.0,111.88,8.44,29.33,1263,3000.0,1032.85,1
34782,4098.0,1037,387.6,243,84,331.0,95.0,292.71,74.07,27.69,32.75,0.0,430.0,15,254.25,0.0,0.0,29.99,1037,4098.0,447.58,0
11363,4483.0,1734,573.43,501,164,460.0,172.0,498.11,192.67,63.71,5.5,-5.8125,306.0,10,502.5,216.1366667,181.88,57.9925,1761,4557.0,653.41,1
94,1844.0,510,246.18,268,80,307.0,85.0,307.33,85.0,41.03,58.0,14.34,201.0,7,287.0,142.9866667,52.4,44.19,514,1849.0,311.79,0
37392,3345.0,1855,494.64,439,242,422.0,232.0,371.67,206.11,54.96,-15.75,-0.495,285.0,10,433.75,133.6966667,83.15666667,44.485,1855,3345.0,825.22,0
12367,3597.0,1149,1155.93,77,26,67.0,21.0,128.46,41.04,41.28,13.0,0.0,316.0,33,81.0,65.51333333,8.43,29.99,1198,3796.0,1213.57,0
26192,1542.0,848,770.66,51,30,37.0,23.0,61.68,33.92,30.83,27.0,-0.5175,886.0,29,60.0,33.11333333,18.43333333,31.4975,866,1583.0,822.07,1
16535,1100.0,652,826.54,58,31,76.0,45.0,61.11,36.22,45.92,-22.25,-0.495,581.0,20,50.25,9.056666667,1.43,45.495,657,1108.0,907.34,1
8522,1957.0,823,388.83,180,54,136.0,46.0,122.31,51.44,24.3,-87.25,-0.9625,529.0,17,151.25,111.03,44.71666667,30.9625,834,2002.0,450.76,0
37412,2072.0,708,265.69,254,97,271.0,97.0,296.0,101.14,37.96,-84.0,-3.26,247.0,8,226.0,85.22666667,95.63333333,38.25,708,2072.0,331.3,0
33482,991.0,652,501.49,11,5,9.0,5.0,61.94,40.75,31.34,-7.25,-0.7625,538.0,18,8.25,3.886666667,2.076666667,30.7525,775,1171.0,559.54,1
16588,4386.0,1059,574.83,317,75,252.0,61.0,190.7,46.04,24.99,-127.5,-26.2425,732.0,25,274.5,250.73,134.7666667,26.2425,1071,4412.0,607.73,1
39759,4531.0,1955,340.91,537,235,524.0,230.0,503.44,217.22,37.88,-114.5,-1.2375,298.0,10,498.5,236.0166667,222.6533333,36.2275,1962,4546.0,376.53,0
30469,6274.0,2237,722.49,571,170,518.0,171.0,482.62,172.08,55.58,-90.5,1.485,324.0,14,540.5,211.7666667,189.82,50.485,2237,6274.0,782.47,0
9528,1129.0,287,65.65,243,55,188.0,48.0,188.17,47.83,10.94,-44.75,-0.09,218.0,7,227.75,174.59,85.28666667,10.09,290,1132.0,105.82,1
25283,3719.0,1966,430.49,581,289,534.0,281.0,531.29,280.86,61.5,-70.25,-19.2,91.0,8,557.25,260.35,161.92,74.18,1967,3720.0,480.48,0
25200,4323.0,691,343.14,611,103,569.0,88.0,540.38,86.38,42.89,156.5,9.4925,295.0,10,663.5,466.31333330000007,496.4566667,40.2775,722,4415.0,465.66,0
18288,4976.0,1530,1577.05,173,58,129.0,44.0,134.49,41.35,42.62,-80.25,-1.935,1195.0,40,146.25,90.41333333,2.196666667,31.935,1533,4980.0,1609.33,1
21717,4478.0,1586,434.92,475,122,429.0,150.0,319.86,113.29,31.07,719.25,100.2825,452.0,15,714.75,294.1133333,280.4233333,64.1175,1627,4593.0,482.13,1
14677,3514.0,846,487.92,76,30,122.0,35.0,319.45,76.91,44.36,-57.0,-6.545,352.0,12,57.0,20.79,4.146666667,16.545,852,3525.0,524.69,1
25632,6547.0,867,316.42,1061,147,1091.0,145.0,1091.17,144.5,52.74,94.25,-1.3275,228.0,8,1092.75,889.0566667000003,688.8333332999998,51.3175,867,6547.0,396.4,0
32673,2804.0,868,338.75,422,125,384.0,120.0,350.5,108.5,42.34,383.75,114.0875,268.0,9,550.25,296.2133333,187.8633333,96.6925,868,2804.0,399.27,1
11740,3073.0,1456,694.16,239,127,230.0,120.0,139.68,66.18,31.55,182.5,4.8375,699.0,23,299.5,128.1966667,118.4766667,33.2525,1457,3074.0,726.15,1
25611,2688.0,1730,501.61,307,197,277.0,178.0,244.36,157.27,45.6,-37.0,-14.8975,73.0,13,295.0,64.47,77.91666667,49.6875,1793,2776.0,586.25,0
848,3854.0,1475,381.57,308,94,321.0,108.0,385.4,147.5,38.16,-37.25,0.0,335.0,12,295.25,196.5733333,134.5466667,34.99,1494,3894.0,447.54,1
15793,4123.0,1358,558.57,473,136,428.0,140.0,458.11,150.89,62.06,-206.5,-8.4075,300.0,10,404.5,219.3966667,151.14333330000005,58.7875,1377,4181.0,609.46,1
32070,6372.0,1205,438.69,628,118,593.0,109.0,708.0,133.89,48.74,-36.5,49.9125,124.0,12,615.5,401.4866667,241.18,53.7975,1206,6377.0,501.93,1
32807,1106.0,532,406.44,107,57,74.0,39.0,110.6,53.2,40.64,52.5,2.4575,341.0,11,124.5,49.18,9.723333333,48.3525,558,1170.0,470.98,1
16094,1892.0,842,350.09,233,95,197.0,78.0,189.2,84.2,35.01,-39.25,-4.1525,339.0,11,220.25,85.28,44.01,39.3725,867,1933.0,414.31,0
6493,5700.0,2858,787.38,377,157,406.0,196.0,335.29,168.12,46.32,-140.5,-20.7775,551.0,19,330.5,107.5733333,41.28,53.2675,2863,5711.0,824.2,1
38017,4091.0,449,424.28,438,39,386.0,39.0,454.56,49.89,47.14,-170.75,0.0,306.0,11,380.75,343.3333333,254.5333333,38.99,456,4102.0,489.89,0
27928,3635.0,938,1201.03,45,28,87.0,31.0,139.81,36.08,46.19,-34.0,-27.27,823.0,28,34.0,10.8,8.15,27.27,938,3635.0,1243.01,1
14885,5124.0,1971,858.8,333,124,276.0,100.0,244.0,93.86,40.9,42.0,10.6575,684.0,23,347.0,159.39333330000005,46.28333333,43.4225,1992,5161.0,867.08,1
13379,4012.0,3597,1655.98,120,164,117.0,164.0,129.42,116.03,53.42,10.5,0.695,605.0,32,123.5,40.07333333,11.50666667,55.515,3628,4076.0,1711.62,1
37854,1852.0,614,550.45,116,33,309.0,102.0,308.67,102.33,91.74,5.75,-1.8525,226.0,8,118.25,65.59,44.31,66.8325,728,2166.0,675.91,1
29095,935.0,540,182.31,146,81,156.0,90.0,155.83,90.0,30.39,-20.75,-0.0975,203.0,7,138.75,52.06,10.61333333,30.0875,547,944.0,247.29,0
28947,4127.0,673,564.23,169,31,217.0,40.0,242.76,39.59,33.19,-16.5,1.2225,517.0,18,163.5,112.56333329999998,97.88333333,31.9875,676,4133.0,597.47,0
32158,5970.0,1522,419.13,796,183,876.0,216.0,852.86,217.43,59.88,-433.25,-60.1875,230.0,8,651.25,321.1866667,394.92,35.7275,1556,6031.0,494.83,0
30023,5431.0,996,1144.32,856,179,850.0,149.0,452.58,83.0,95.36,98.5,-2.5875,402.0,14,888.5,0.0,0.0,54.3475,1048,5526.0,1258.69,0
10661,4120.0,986,337.99,336,89,361.0,94.0,457.78,109.56,37.55,120.0,9.8175,320.0,11,376.0,0.0,0.0,37.6125,1001,4191.0,397.97,0
34126,2652.0,976,288.47,260,103,315.0,117.0,331.5,122.0,36.06,-3.5,3.53,281.0,9,258.5,130.94333329999998,96.3,31.46,987,2694.0,354.08,0
2410,3188.0,856,462.12,244,55,228.0,46.0,265.67,71.33,38.51,9.0,-2.735,342.0,13,247.0,166.0933333,74.29333333,32.725,861,3196.0,522.1,0
11130,5899.0,1942,1115.18,586,184,488.0,164.0,294.95,97.1,55.76,-155.75,-14.7075,144.0,22,533.75,2.226666667,2.226666667,65.6975,1979,6060.0,1202.6,0
12001,4170.0,1488,755.47,352,132,296.0,110.0,521.25,186.0,94.43,13.33333333,-18.74666667,70.0,39,442.6666667,258.4066667,145.10666669999995,50.68666667,1618,4561.0,812.66,0
34747,1241.0,560,396.72,130,58,114.0,52.0,95.46,43.08,30.52,7.5,0.7125,39.0,14,132.5,54.62,35.24333333,30.6375,560,1241.0,456.71,1
27952,3488.0,1418,618.96,57,26,212.0,70.0,183.58,74.63,32.58,-34.5,0.1225,596.0,20,45.5,16.56333333,3.593333333,19.8675,1454,3543.0,683.08,1
29165,5607.0,1903,1153.5,331,107,333.0,108.0,254.86,86.5,52.43,-39.5,-0.51,56.0,23,317.5,105.08,33.37333333,38.47,1906,5614.0,1206.83,0
18767,3660.0,1412,360.6,332,118,391.0,147.0,332.73,128.36,32.78,81.5,-2.625,345.0,12,359.5,0.0,0.0,32.615,1417,3678.0,420.58,0
23616,3348.0,862,263.53,375,123,479.0,127.0,478.29,123.14,37.65,46.5,3.15,254.0,8,390.5,203.62,167.85666669999995,36.04,884,3410.0,306.04,1
30782,298.0,111,694.03,63,22,50.0,19.0,21.29,7.93,49.57,-19.75,2.905,444.0,15,56.75,38.66666667,0.0,47.085,111,298.0,724.01,0
28736,3415.0,1503,693.74,249,114,213.0,93.0,179.74,79.11,36.51,117.25,15.03,591.0,20,287.75,68.07333333,58.09,42.48,1511,3429.0,756.97,0
10003,869.0,331,318.43,97,30,129.0,48.0,124.14,47.29,45.49,-42.75,-5.0,241.0,8,82.75,24.58666667,4.78,39.99,331,869.0,513.96,0
34187,4280.0,2228,486.49,438,262,451.0,250.0,356.67,185.67,40.54,76.5,8.7425,53.0,13,463.5,95.05333333,135.93,42.8475,2228,4280.0,552.1,0
28872,2418.0,870,310.47,319,97,283.0,95.0,268.67,96.67,34.5,30.0,4.5,307.0,11,329.0,218.7866667,173.78,30.49,889,2454.0,376.08,0
30444,2518.0,485,501.01,293,40,260.0,47.0,179.86,34.64,35.79,-124.25,-7.6,460.0,16,251.25,185.4733333,105.8666667,42.59,500,2568.0,560.99,0
35066,4989.0,2295,572.2,332,154,269.0,128.0,277.17,127.5,31.79,-41.25,-0.2475,570.0,19,318.25,161.83333330000005,125.7366667,30.2475,2314,5019.0,605.1,1
8479,2520.0,851,668.77,143,53,188.0,60.0,132.63,44.79,35.2,19.75,1.2375,609.0,21,149.25,101.6066667,27.98333333,30.7425,852,2521.0,781.76,0
24857,5741.0,3131,550.48,429,246,464.0,250.0,478.42,260.92,45.87,-11.0,3.2025,135.0,13,425.0,177.0733333,108.7133333,53.5075,3147,5769.0,583.71,0
31625,2787.0,1163,711.21,46,27,33.0,19.0,132.71,55.38,33.87,-17.5,-7.1575,693.0,23,40.5,3.603333333,1.79,32.5375,1226,2932.0,761.98,1
21384,466.0,186,329.29,96,31,78.0,31.0,77.67,31.0,54.88,-69.0,-46.5125,189.0,7,73.0,12.34,12.34,46.4625,186,466.0,404.27,0
32939,277.0,84,253.6,67,15,41.0,12.0,30.78,9.33,28.18,-34.25,-14.8975,319.0,11,55.25,43.0,13.39,34.8975,84,277.0,303.58,1
18198,137.0,62,603.04,4,2,6.0,3.0,6.85,3.1,30.15,-2.75,-0.27,654.0,22,2.75,2.6,0.976666667,30.26,68,149.0,645.03,1
20990,978.0,297,699.95,79,20,49.0,14.0,42.52,12.91,30.43,57.25,6.9125,725.0,24,97.75,74.70666667,27.02333333,34.2775,301,1020.0,740.66,0
24499,4482.0,2747,973.22,295,191,335.0,205.0,235.89,144.58,51.22,143.25,6.1425,66.0,20,342.75,193.7533333,70.73333333,53.9975,2758,4494.0,1028.39,0
12667,4515.0,1458,676.88,198,89,187.0,76.0,250.83,81.0,37.6,-32.0,-11.0475,54.0,19,187.0,85.17666667,37.55,41.0475,1468,4537.0,709.88,0
14884,3468.0,1181,496.17,499,184,578.0,197.0,578.0,196.83,82.7,-25.25,-8.685,206.0,7,490.25,246.79,79.88,64.175,1270,3782.0,644.72,1
15314,3850.0,1145,1029.01,735,208,449.0,131.0,320.83,95.42,85.75,115.75,-4.275,383.0,13,773.25,0.0,0.0,118.985,1147,3852.0,1108.99,1
30662,3835.0,1929,775.93,195,91,286.0,116.0,159.79,80.38,32.33,-7.0,-0.765,756.0,25,193.0,107.0533333,31.49333333,33.855,1930,3836.0,819.25,0
34070,1188.0,349,402.53,0,0,0.0,0.0,108.0,31.73,36.59,0.0,0.0,358.0,12,0.0,0.0,0.0,29.99,353,1261.0,467.61,1
37901,3095.0,1722,358.22,368,208,334.0,187.0,281.36,156.55,32.57,-123.0,-3.705,402.0,13,327.0,63.11333333,106.5833333,33.705,1861,3389.0,443.37,1
45,3256.0,1267,902.83,203,70,172.0,66.0,191.53,74.53,53.11,-1.25,-1.15,536.0,18,202.25,140.68,43.62,56.14,1339,3402.0,1005.29,1
37387,4629.0,1535,634.63,240,108,265.0,101.0,308.6,102.33,42.31,34.75,1.335,463.0,16,251.25,120.3033333,28.32333333,31.025,1544,4673.0,694.61,0
8492,5468.0,2517,544.1,481,226,579.0,263.0,497.09,228.82,49.46,-302.0,-59.7125,348.0,12,380.0,24.06333333,14.68666667,33.5825,2526,5480.0,609.08,1
30613,6279.0,1452,993.22,508,115,403.0,98.0,448.5,103.71,70.94,-86.75,-2.2625,452.0,15,478.75,257.3566667,123.4933333,61.7225,1455,6282.0,1063.2,0
11221,2649.0,1068,61.98,462,186,442.0,178.0,441.5,178.0,10.33,-152.75,1.98,186.0,7,410.75,233.9966667,178.49333330000005,10.99,1082,2672.0,106.97,0
3630,4915.0,1871,600.85,654,287,630.0,242.0,546.11,207.89,66.76,-490.25,-49.8975,312.0,10,490.25,0.0,0.0,79.8875,1885,4948.0,630.84,1
29908,5707.0,2946,961.49,410,233,464.0,238.0,380.47,196.4,64.1,-15.25,1.32,279.0,16,405.25,134.53666669999998,99.74666667,48.54,2946,5707.0,1146.46,1
5230,5494.0,1948,1101.11,194,77,266.0,92.0,238.87,84.7,47.87,5.25,0.5775,747.0,25,195.75,104.9733333,13.85666667,40.2125,1999,5646.0,1154.01,0
31428,3999.0,874,353.91,317,54,342.0,66.0,399.9,87.4,35.39,59.75,0.0,317.0,11,337.25,198.8766667,176.18,34.99,886,4039.0,374.07,1
26150,788.0,629,692.61,5,5,9.0,7.0,29.19,23.3,25.65,5.0,0.7425,239.0,29,7.0,0.92,0.923333333,10.2475,679,849.0,736.16,0
3552,4724.0,1081,455.78,622,113,787.0,180.0,787.33,180.17,75.96,475.75,38.9,20.0,7,780.25,71.58333333,57.16666667,102.29,1092,4742.0,548.76,0
7603,2119.0,776,312.71,224,72,201.0,74.0,211.9,77.6,31.27,-128.25,36.9025,311.0,11,181.25,135.23,103.0366667,30.0175,778,2123.0,383.32,0
25083,1842.0,801,426.97,169,68,149.0,64.0,141.69,61.62,32.84,-24.25,-2.3125,403.0,14,161.25,79.83666667,8.56,32.6925,808,1851.0,461.8,1
11700,2322.0,1175,309.67,327,174,387.0,196.0,387.0,195.83,51.61,98.75,2.9325,198.0,7,360.25,131.8866667,71.87,43.0475,1278,2598.0,391.77,1
27227,4910.0,1577,1185.36,318,88,235.0,77.0,181.85,58.41,43.9,293.5,-9.005,124.0,28,415.5,232.8933333,69.88333333,95.975,1586,4954.0,1185.36,0
37859,342.0,191,487.32,0,0,17.0,14.0,34.2,19.1,48.73,0.0,0.3325,271.0,12,0.0,0.0,0.0,23.6575,191,342.0,537.3,1
18063,1455.0,574,746.12,115,41,95.0,43.0,121.25,47.83,62.18,43.0,9.375,378.0,13,129.0,50.70666667,21.25333333,66.615,576,1463.0,776.44,1
23139,4606.0,2354,1251.58,103,57,114.0,64.0,127.94,65.39,34.77,3.0,-3.9975,738.0,37,104.0,54.39333333,4.233333333,24.0175,2369,4631.0,1277.83,0
36697,5211.0,1912,684.44,376,145,437.0,152.0,400.85,147.08,52.65,-19.75,10.195,437.0,14,369.75,172.9066667,122.83,40.785,1933,5252.0,771.09,1
37752,5413.0,2686,1217.71,404,200,314.0,151.0,150.36,74.61,33.83,-182.75,-16.3125,643.0,37,342.75,201.05,144.1866667,26.3125,2686,5413.0,1257.78,0
19280,4598.0,2658,1138.54,292,155,344.0,182.0,191.58,110.75,47.44,7.75,9.9575,122.0,26,294.25,146.4133333,51.25333333,83.4225,2697,4662.0,1149.67,1
29189,2046.0,1247,690.53,35,25,72.0,46.0,93.0,56.68,31.39,-26.25,-0.2475,705.0,23,26.25,10.91333333,1.77,30.2375,1248,2050.0,721.52,1
40291,6334.0,1938,414.68,712,295,721.0,251.0,791.75,242.25,51.84,-17.5,-0.2475,278.0,10,706.5,372.7333333,275.7466667,52.2175,1958,6399.0,500.56,0
35321,5295.0,2819,1015.9,692,323,447.0,225.0,481.36,256.27,92.35,-187.25,-65.51,364.0,12,629.25,202.8666667,256.7466667,129.8,2829,5317.0,1075.88,0
6464,3651.0,590,375.42,488,86,568.0,91.0,521.57,84.29,53.63,-339.25,-5.4725,247.0,8,375.25,0.0,0.0,55.4625,590,3651.0,455.4,0
15771,1195.0,583,799.97,51,26,39.0,20.0,51.96,25.35,34.78,-37.75,-26.2425,721.0,24,38.75,26.51666667,4.49,26.2425,593,1216.0,831.89,1
12320,3039.0,1477,642.16,277,152,171.0,94.0,233.77,113.62,49.4,207.0,38.5,442.0,15,346.0,103.6766667,146.46,59.04,1487,3055.0,702.14,1
22279,3315.0,1347,376.86,403,172,390.0,170.0,414.38,168.38,47.11,22.25,6.905,273.0,9,410.75,0.0,0.0,34.635,1395,3457.0,475.83,1
30316,6097.0,1365,985.08,179,56,406.0,96.0,435.5,97.5,70.36,199.75,-27.9975,689.0,23,245.25,146.37,41.85,45.6175,1370,6107.0,1024.57,0
35015,1809.0,749,656.35,175,73,154.0,63.0,139.15,57.62,50.49,-54.0,0.0,456.0,15,157.0,78.08333333,30.17666667,49.99,769,1841.0,729.66,0
22315,1132.0,276,461.26,157,49,103.0,30.0,102.91,25.09,41.93,-3.0,-8.185,119.0,12,156.0,130.4833333,10.26,39.165,276,1132.0,461.26,0
8837,2252.0,842,179.03,129,64,108.0,53.0,225.2,84.2,17.9,57.5,0.0,314.0,11,148.5,52.96666667,30.86333333,14.0,843,2253.0,175.03,1
39119,4533.0,1554,289.13,531,209,576.0,209.0,647.57,222.0,41.3,-18.25,-6.5,247.0,9,525.25,141.21333330000004,156.9,16.5,1592,4714.0,326.82,0
33201,2447.0,750,623.49,98,37,90.0,34.0,152.94,46.88,38.97,-24.5,-0.7475,513.0,17,89.5,51.16333333,30.61666667,35.0675,754,2466.0,660.75,1
12557,2338.0,729,721.11,0,0,57.0,18.0,146.13,45.56,45.07,0.0,1.4975,502.0,17,0.0,0.0,0.0,18.4925,729,2338.0,801.09,1
35229,4263.0,1116,477.17,324,139,372.0,126.0,387.55,101.45,43.38,-132.0,1.375,348.0,12,280.0,0.0,0.0,36.015,1116,4263.0,542.15,1
33476,4694.0,1987,574.02,247,91,226.0,84.0,276.12,116.88,33.77,97.75,6.0525,736.0,25,279.25,72.61333333,71.96,34.7975,2067,4832.0,606.99,0
32346,1797.0,1087,699.41,93,64,100.0,63.0,78.13,47.26,30.41,96.0,21.2175,745.0,25,125.0,26.57666667,4.126666667,37.0625,1100,1825.0,750.25,1
4017,1637.0,813,512.6,85,46,96.0,46.0,102.31,50.81,32.04,63.0,12.33,516.0,17,106.0,48.23666667,17.37333333,34.46,813,1637.0,543.56,1
20958,4203.0,2472,1088.75,184,108,175.0,101.0,168.12,98.88,43.55,14.75,3.6025,242.0,32,189.25,93.23333333,35.59666667,48.4375,2611,4382.0,1131.34,1
30083,2226.0,1133,162.61,284,145,290.0,143.0,222.6,113.3,16.26,38.0,4.77,330.0,11,297.0,102.2166667,57.24,21.98,1134,2227.0,162.61,1
27517,3312.0,456,471.23,561,73,545.0,73.0,331.2,45.6,47.12,-394.5,-7.2475,349.0,11,429.5,286.62,165.1633333,43.5175,456,3312.0,651.2,1
30538,1379.0,328,998.24,20,5,81.0,11.0,45.97,10.93,33.27,-12.25,0.0,948.0,32,16.25,13.16,0.0,29.99,356,1440.0,1173.23,0
12284,5508.0,2447,671.51,327,154,301.0,142.0,289.89,128.79,35.34,116.5,10.3125,610.0,20,365.5,189.6833333,83.54666667,36.4575,2451,5518.0,708.19,1
38749,5550.0,1411,532.61,455,120,567.0,135.0,396.43,100.79,38.04,113.75,0.0,437.0,15,493.25,0.0,0.0,34.99,1413,5552.0,592.59,0
30122,3269.0,1697,1187.77,31,18,27.0,17.0,102.16,53.03,37.12,8.25,0.0,138.0,33,33.75,16.74666667,17.92,30.0,1702,3280.0,1220.77,0
657,3489.0,779,1018.78,247,54,189.0,41.0,174.45,38.95,50.94,24.0,-2.4875,616.0,21,255.0,158.89333330000005,104.2366667,43.4675,786,3558.0,1082.63,0
11949,282.0,78,277.38,22,6,36.0,8.0,21.69,6.0,21.34,-12.75,1.9575,420.0,14,17.75,11.58333333,8.123333333,17.0325,78,282.0,327.36,0
513,4333.0,1214,1243.1,42,16,21.0,8.0,188.39,52.78,54.05,71.0,3.255,729.0,24,66.0,22.83333333,19.28,26.735,1214,4333.0,1274.09,0
7480,5486.0,2010,687.84,595,222,500.0,190.0,498.73,182.73,62.53,32.75,40.4725,-2.0,12,606.25,236.9766667,221.2666667,80.8775,2011,5488.0,757.45,0
7279,760.0,425,509.8,17,10,50.0,24.0,76.0,42.5,50.98,524.75,31.725,62.0,11,192.25,6.856666667000001,3.903333333,61.375,456,815.0,662.37,0
